BIL,BWX,^FTSE,^GSPC,^HSI
45.84,52.05,6724.5,1554.41,29133.02
45.85,51.88,6730.7,1561.8,28838.37
45.83,51.75,6644.5,1548.71,29540.78
45.86,51.77,6614.3,1538.53,28954.55
45.88,51.95,6677.7,1541.24,29298.71
45.88,52.35,6609.4,1540.08,29465.05
45.92,52.54,6527.9,1500.63,29465.05
45.9,52.33,6459.3,1506.33,28373.63
45.9,52.55,6514,1519.59,29376.86
45.92,52.75,6482,1515.88,29333.53
45.91,52.89,6576.3,1514.4,29854.49
45.89,53.06,6661.3,1535.28,30405.22
45.93,53.18,6706,1540.98,31586.9
45.91,53.1,6659,1531.02,31638.22
45.92,53.15,6721.6,1549.38,31352.58
45.8,53.05,6586.1,1508.44,31492.88
45.83,53.46,6530.6,1509.65,30468.34
45.83,53.33,6461.4,1502.17,28942.32
45.83,53.51,6474.9,1520.27,29438.13
45.86,54,6385.1,1475.62,29708.93
45.83,54.22,6381.9,1474.77,28760.22
45.87,54.4,6304.9,1453.7,28783.41
45.89,54.45,6337.9,1439.18,27665.73
45.88,54.03,6362.4,1481.05,27803.35
45.86,54.2,6432.1,1470.58,29166.01
45.89,54.15,6359.6,1451.15,28751.21
45.89,54.16,6291.2,1458.74,27614.43
45.91,54.38,6120.8,1433.27,27460.17
45.92,54.6,6226.5,1439.7,27771.21
45.94,54.89,6070.9,1416.77,26618.19
45.95,54.83,6262.1,1440.7,26541.09
45.92,55.12,6180.5,1407.22,27626.62
45.96,54.8,6140.7,1428.23,27210.21
45.97,54.36,6306.2,1469.02,27371.24
45.94,54.42,6349.1,1469.72,28482.54
45.95,54.01,6432.5,1481.14,28643.61
45.8,54.17,6386.6,1472.42,28658.42
45.81,54.42,6315.2,1462.79,28879.59
45.81,53.87,6493.8,1485.01,29345.45
45.82,53.78,6485.6,1507.34,29558.92
45.86,53.59,6554.9,1504.66,28842.47
45.83,53.62,6565.4,1515.96,28501.1
45.89,53.94,6536.9,1477.65,29226.84
45.88,53.62,6559.8,1486.59,28521.06
45.9,53.32,6364.2,1488.41,27744.45
45.87,52.6,6397,1467.95,27563.64
45.89,52.52,6277.8,1445.9,26596.58
45.89,52.6,6279.3,1454.98,26732.87
45.91,52.71,6284.5,1453,27029.26
45.93,52.62,6345.6,1460.12,27017.09
45.93,52.55,6434.1,1484.46,27626.92
45.93,52.65,6479.3,1496.45,28128.8
45.93,53.12,6497.8,1476.27,27842.93
45.8,53.42,6476.9,1478.49,27370.6
45.79,53.8,6456.9,1468.36,27812.65
45.83,54.13,6416.7,1447.16,27560.52
45.8,54.29,6479.4,1447.16,26887.28
45.79,54.42,6348.5,1411.63,27519.69
45.83,54.3,6335.7,1416.18,27179.49
45.8,54.24,6356.5,1390.19,27112.9
45.77,54.04,6272.7,1409.13,27615.85
45.79,54.5,6222.7,1420.33,27230.86
45.81,54.48,6202,1401.02,26867.01
45.85,54.94,6215.7,1416.25,26468.13
45.84,54.91,6025.6,1380.95,25837.78
45.84,54.68,5942.9,1373.2,24450.85
45.82,54.68,5902.4,1333.25,25114.98
45.85,54.72,5901.7,1325.19,25201.87
45.87,54.37,5740.1,1310.5,21757.63
45.92,54.61,5609.4,1338.6,24090.17
45.94,54.72,5875.8,1352.07,23539.27
45.89,54.68,5869,1330.61,25122.37
45.91,54.79,5788.9,1353.96,24053.61
45.95,54.77,5885.2,1362.3,24291.8
45.97,55.07,5837.3,1355.81,23653.69
45.97,54.93,5879.8,1378.55,23455.74
45.85,55.07,6029.2,1395.42,24123.58
45.86,54.99,6026.2,1380.82,25032.08
45.83,54.6,5868,1336.64,24808.7
45.87,54.62,5875.4,1326.45,23469.46
45.87,54.66,5707.7,1339.13,22616.11
45.86,54.5,5910,1348.86,22921.67
45.87,54.39,5880.1,1367.21,23169.55
45.88,54.39,5879.3,1348.86,24021.68
45.88,54.62,5787.6,1349.99,24148.43
45.88,54.4,5966.9,1348.78,24123.17
45.86,54.38,5893.6,1360.03,23590.58
45.9,54.69,5932.2,1342.53,23623
45.9,54.97,5888.5,1353.11,23305.04
45.88,54.64,5999.5,1371.8,23269.14
45.91,55.06,6087.4,1381.29,23714.75
45.92,55.54,6076.5,1380.02,24483.84
45.92,56.06,5965.7,1367.68,24591.69
45.93,56.49,5884.3,1330.63,24331.67
45.86,56.47,5818.6,1331.34,23584.97
45.86,56.39,5767.7,1326.75,23119.87
45.85,56.49,5853.5,1333.7,23114.34
45.87,56.84,5766.4,1304.34,23342.73
45.87,56.79,5699.9,1293.37,22501.33
45.87,56.89,5629.1,1273.37,22705.05
45.87,56.62,5690.4,1320.65,22995.35
45.88,57.56,5776.4,1308.77,23422.76
45.87,57.72,5692.4,1315.48,22301.64
45.93,58.79,5631.7,1288.14,22237.11
45.92,58.34,5414.4,1276.6,21084.61
45.97,58.24,5605.8,1330.74,21384.61
45.98,57.8,5545.6,1298.42,21866.94
45.97,57.35,5495.2,1329.51,21108.22
45.93,56.45,5495.2,1349.88,21108.22
45.9,57.63,5689.1,1352.99,22464.52
45.93,58.01,5660.4,1341.13,22617.01
45.94,57.93,5717.5,1325.76,22664.22
45.9,57.99,5692.9,1315.22,23285.95
45.95,57.96,5702.1,1322.7,22849.2
45.85,57.23,5852.6,1370.18,23137.46
45.85,57.29,5915.9,1367.53,23872.43
45.85,57.31,5891.3,1369.31,24264.63
45.87,57.58,5947.1,1370.4,24264.63
45.85,57.39,6014.8,1372.54,24578.76
45.88,57.35,5990.2,1365.54,24311.69
45.88,57.5,5983.9,1354.49,23984.57
45.88,57.5,5965.1,1360.55,24187.1
45.88,57.89,5895.5,1332.83,24667.79
45.9,57.9,5831.6,1328.32,23811.2
45.9,57.5,5906.9,1334.43,23901.33
45.87,57.81,6046.2,1364.71,23878.35
45.87,57.25,5980.4,1365.56,24258.96
45.84,56.82,6056.6,1390.33,24197.78
45.86,57.11,6053,1388.17,24721.67
45.87,57.47,6034.7,1375.94,24939.15
45.87,57.4,6083.6,1379.93,25289.24
45.88,56.62,6050.7,1388.82,25680.78
45.88,55.66,6091.4,1397.84,25516.78
45.85,56.13,6090.4,1396.37,25666.29
45.9,56.11,6089.4,1390.94,25914.15
45.85,56.48,6087.3,1385.59,25755.35
45.83,55.7,6087.3,1409.34,25755.35
45.8,55.64,6215.5,1413.9,26241.02
45.81,55.95,6215.5,1407.49,26183.95
45.79,56.04,6215.3,1418.26,26262.13
45.82,55.86,6261,1392.57,25610.21
45.8,56.03,6270.8,1397.68,25449.79
45.82,56.46,6204.7,1388.28,25063.17
45.82,56.4,6220.7,1403.58,25063.17
45.8,56.01,6211.9,1403.04,25552.77
45.8,55.78,6216,1408.66,25533.48
45.8,55.5,6251.8,1423.57,25513.71
45.81,55.9,6304.3,1425.35,25618.86
45.81,55.91,6376.5,1426.63,25742.23
45.79,56.44,6191.6,1413.4,25169.46
45.79,56.61,6198.1,1390.71,25460.29
45.82,56.25,6181.6,1394.35,25043.12
45.82,56.53,6087.3,1375.93,24714.07
45.82,56.14,6058.5,1385.35,24282.04
45.84,55.89,6069.6,1390.84,24249.51
45.82,55.31,6068.1,1398.26,24383.99
45.84,55.48,6053.5,1400.38,24533.12
45.83,55.54,6007.6,1385.67,24831.36
45.83,55.3,6057.7,1377.65,24375.76
45.82,55.18,5970.1,1377.2,24123.25
45.79,55.24,5995.3,1404.05,24255.29
45.8,55.7,5906.8,1360.68,24402.18
45.85,54.24,5827.3,1358.44,23375.52
45.88,54.39,5723.3,1335.49,23327.6
45.85,53.27,5790.5,1339.87,23023.86
45.88,53.63,5802.8,1360.03,22592.3
45.88,53.74,5794.6,1360.14,23029.69
45.87,54.01,5861.9,1350.93,23057.99
45.89,54.22,5756.9,1337.81,23325.8
45.88,54.08,5708.4,1342.83,22797.61
45.9,54.76,5620.8,1317.93,22745.6
45.9,54.37,5667.2,1318,22714.96
45.9,54.75,5634.7,1314.29,22456.02
45.91,54.9,5666.1,1321.97,22635.16
45.91,55.49,5518.2,1283.15,22455.67
45.93,55.56,5530,1278.38,22042.35
45.9,55.1,5625.9,1280,22102.01
45.86,55.52,5426.3,1261.52,21704.45
45.86,55.31,5476.6,1262.9,21242.78
45.85,55.45,5512.7,1252.31,21913.06
45.83,55.11,5440.5,1273.7,21220.81
45.84,55.73,5529.6,1244.69,21805.81
45.88,55.68,5406.8,1253.39,21821.78
45.91,55.86,5261.6,1239.49,22184.55
45.91,56.2,5300.4,1228.3,22014.46
45.92,56.45,5171.9,1214.91,21174.77
45.93,56.25,5150.6,1245.36,21223.5
45.86,55.75,5286.3,1260.32,21734.72
45.92,55.56,5376.4,1260.68,21874.19
45.88,55.9,5404.3,1260,22532.9
45.9,55.53,5364.2,1277,22527.48
45.92,55.31,5449.9,1282.19,23134.55
45.91,55.5,5362.3,1252.54,23087.72
45.92,55.42,5352.6,1257.76,22740.71
45.92,55.76,5312.6,1234.37,22687.21
45.92,55.35,5319.2,1263.2,22258
45.93,55.74,5420.7,1284.26,22690.6
45.93,55.76,5411.9,1267.38,22731.1
45.85,55.6,5354.7,1260.31,22862.6
45.86,55.52,5320.2,1249.01,22514.92
45.87,55.34,5454.5,1284.88,21949.75
45.88,54.95,5477.5,1266.07,22104.2
45.87,54,5489.2,1296.32,21885.21
45.88,53.47,5541.8,1305.32,21859.34
45.85,53.95,5534.5,1289.59,21640.89
45.89,53.91,5448.6,1285.83,21293.32
45.88,53.66,5497.5,1292.93,21392.71
45.89,53.09,5454.8,1298.2,21160.58
45.86,53.49,5450.2,1278.6,20930.67
45.9,53.63,5320.4,1266.69,20484.37
45.9,53.47,5371.8,1274.54,20931.26
45.91,53.9,5370.2,1277.72,20392.06
45.92,53.62,5505.6,1292.2,20392.06
45.91,53.9,5505.6,1266.84,21104.79
45.92,53.62,5470.7,1271.51,21056.66
45.92,53.38,5528.2,1281.66,21464.72
45.92,53.5,5601.2,1300.68,20972.29
45.9,53.26,5636.6,1282.83,21261.89
45.87,53.05,5620.7,1277.58,21042.46
45.87,53,5499.7,1274.98,20585.06
45.87,52.7,5362.1,1236.83,20389.48
45.88,52.4,5240.7,1242.31,19933.28
45.88,52.26,5446.3,1267.79,20794.27
45.87,52.32,5415.6,1224.51,20491.11
45.89,51.72,5366.2,1232.04,19999.78
45.88,51.6,5318.4,1249.05,19388.72
45.9,52.03,5416.7,1251.7,19352.9
45.97,52.57,5025.6,1213.6,18300.61
46.17,51.4,4912.4,1156.39,17637.19
46.04,51.07,4880,1206.51,17632.46
45.88,52.15,5311.3,1255.08,19327.73
45.9,52.87,5236.3,1207.09,19632.2
46.05,53.25,5136.1,1188.22,18872.85
45.91,53.39,5095.6,1185.87,18961.99
45.96,53.87,5197,1209.18,18934.43
46.04,53.24,5088.5,1213.27,18682.09
46.24,51.67,4818.8,1106.42,17880.68
46.07,51.89,4902.5,1166.36,18016.21
45.98,51.99,4870.3,1114.28,18211.11
45.98,52.08,4980.3,1099.23,17682.4
45.97,52.33,4589.2,1056.89,16803.76
45.96,51.21,4605.2,996.23,16803.76
45.92,49.19,4366.7,984.94,15431.73
45.99,49.31,4313.8,909.92,15943.24
46.03,48,3932.1,899.22,14796.87
45.85,48.02,4256.9,1003.35,16312.16
45.93,49.08,4394.2,998.01,16832.88
45.94,50.47,4079.6,907.84,15998.3
45.92,49.23,3861.4,946.43,15230.52
45.82,50.32,4063,940.55,14554.21
45.93,50.19,4282.7,985.4,15323.01
45.93,49.84,4229.7,955.05,15041.17
45.87,48.99,4040.9,896.78,14266.6
45.93,49.12,4087.8,908.11,13760.49
45.88,48.55,3883.4,876.77,12618.38
45.95,48.26,3852.6,848.92,11015.84
45.94,48.25,3926.4,940.51,12596.29
45.89,48.98,4242.5,930.09,12702.07
45.95,49.45,4291.7,954.09,14329.85
45.9,49.15,4377.3,968.75,13968.67
45.84,48.9,4443.3,966.3,14344.37
45.86,49.41,4639.5,1005.75,14384.34
45.88,49.53,4530.7,952.77,14840.16
45.95,49.41,4272.4,904.88,13790.04
45.95,49.62,4365,930.99,14243.43
45.94,49.48,4403.9,919.21,14744.63
45.94,49.01,4246.7,898.95,14040.9
45.95,49,4182,852.3,13939.09
45.95,49.45,4169.2,911.29,13221.35
45.95,49.35,4233,873.29,13542.66
45.97,49.25,4132.2,850.75,13529.53
45.92,49.07,4208.6,859.12,12915.89
45.91,48.9,4005.7,806.58,12815.8
45.94,49.2,3875,752.44,12298.56
45.93,49,3781,800.03,12659.2
45.94,49.95,4153,851.81,12457.94
45.95,50.6,4171.3,857.39,12878.6
45.97,50.5,4152.7,887.68,13369.45
45.83,50.3,4288,896.24,13888.24
45.93,50.35,4065.5,816.21,14108.84
45.97,50.63,4122.9,848.81,13405.85
45.9,50.65,4170,870.74,13588.66
45.88,50.48,4163.6,845.22,13509.78
45.88,50.26,4049.4,876.07,13846.09
45.89,50.9,4300.1,909.7,15044.87
45.87,50.8,4381.3,888.67,14753.22
45.9,50.91,4367.3,899.24,15577.74
45.85,51.81,4388.7,873.59,15613.9
45.87,51.77,4280.4,879.73,14758.39
45.86,52.55,4277.6,868.57,15046.95
45.89,54.19,4309.1,913.18,15130.21
45.86,55.42,4324.2,904.42,15460.52
45.83,54.92,4330.7,885.28,15497.81
45.86,54.33,4286.9,887.88,15127.51
45.92,54.45,4249.2,871.63,14622.39
45.87,54.43,4256,863.16,14220.79
45.92,54.45,4216.6,868.15,14184.14
45.92,54.4,4216.6,872.8,14184.14
45.73,54.67,4319.4,869.42,14328.48
45.89,54.8,4392.7,890.64,14235.5
45.79,54.4,4434.2,903.25,14387.48
45.8,53.95,4561.8,931.8,15042.81
45.8,53.3,4579.6,927.45,15563.31
45.81,52.3,4638.9,934.7,15509.51
45.88,53.09,4507.5,906.65,14987.46
45.83,53.53,4505.4,909.73,14415.91
45.86,53.2,4448.5,890.35,14377.44
45.84,52.9,4426.2,870.26,13971
45.9,52.32,4399.2,871.79,13668.05
45.91,52.12,4180.6,842.62,13704.61
45.92,52.19,4121.1,843.74,13242.96
45.89,52.35,4147.1,850.12,13255.51
45.81,51.35,4091.4,805.22,12959.77
45.89,51.39,4059.9,840.24,12583.63
45.9,51.4,4052.2,827.5,12657.99
45.89,51.15,4052.5,831.95,12578.6
45.84,51.39,4190.1,845.14,13154.43
45.88,50.75,4149.6,825.88,13278.21
45.9,50.75,4077.8,825.44,12861.49
45.86,50.95,4164.5,838.51,12776.89
45.89,50.7,4228.6,832.23,13063.89
45.87,50.48,4228.9,845.85,13178.9
45.8,50.55,4291.9,868.6,13655.04
45.86,50.9,4307.6,869.89,13769.06
45.85,50.9,4213.1,827.16,13880.64
45.84,50.95,4234.3,833.74,13539.21
45.84,50.75,4202.2,835.19,13228.3
45.88,50.61,4189.6,826.84,13554.67
45.88,49.56,4034.1,789.17,12945.4
45.89,49.35,4006.8,788.42,13016
45.89,49.27,4018.4,778.94,13023.36
45.89,50.19,3889.1,770.05,12699.17
45.88,49.8,3850.7,743.33,13175.1
45.85,49.9,3816.4,773.14,12798.52
45.83,49.41,3849,764.9,13005.08
45.84,49.19,3915.6,752.83,12894.94
45.87,48.94,3830.1,735.09,12811.57
45.89,48.57,3625.8,700.82,12317.46
45.88,48.26,3512.1,696.33,12033.88
45.88,48.39,3645.9,712.87,12331.15
45.89,48.43,3529.9,682.55,12211.24
45.88,48.3,3530.7,683.38,11921.52
45.88,48.55,3542.4,676.53,11344.58
45.88,48.7,3715.2,719.6,11694.05
45.88,49.42,3693.8,721.36,11930.66
45.86,49.8,3712.1,750.74,12001.53
45.85,49.72,3753.7,756.55,12525.8
45.84,49.86,3864,753.89,12976.71
45.87,49.91,3857.1,778.12,12878.09
45.88,51.59,3805,794.35,13117.17
45.85,52.3,3816.9,784.04,13130.92
45.87,51.99,3842.9,768.54,12833.51
45.88,52.38,3952.8,822.92,13447.42
45.87,51.5,3911.5,806.12,13910.34
45.89,51.93,3900.3,813.88,13622.11
45.88,51.72,3925.2,832.86,14108.98
45.89,51.3,3898.9,815.94,14119.5
45.88,51.1,3762.9,787.53,13456.33
45.86,51.15,3926.1,797.87,13576.02
45.86,51.25,3955.6,811.08,13519.54
45.83,51.45,4125,834.38,14521.97
45.86,51.6,4029.7,842.5,14545.69
45.85,51.21,3993.5,835.48,14998.04
45.85,51.1,3930.5,815.55,14928.97
45.87,51.09,3925.5,825.16,14474.86
45.84,50.65,3983.7,856.56,14901.41
45.87,51.51,3983.7,858.73,14901.41
45.85,51.55,3989,841.5,15580.16
45.85,51.5,3968.4,852.06,15669.62
45.88,51.27,4053,865.3,15582.99
45.83,50.75,4092.8,869.6,15601.27
45.85,50.6,3990.9,832.39,15750.91
45.84,50.83,3987.5,850.08,15285.89
45.87,50.73,4030.7,843.55,14878.45
45.89,51.33,4018.2,851.92,15214.46
45.89,51.89,4156,866.23,15258.85
45.88,51.03,4167,857.51,14840.42
45.89,51.75,4096.4,855.16,14555.11
45.88,51.83,4189.6,873.64,14956.95
45.88,51.61,4243.7,872.81,15520.99
45.89,51.9,4243.2,877.52,15520.99
45.83,52.22,4243.2,907.24,16381.05
45.84,52.2,4336.9,903.8,16430.08
45.83,52.41,4396.5,919.53,16834.57
45.83,51.98,4398.7,907.39,17217.89
45.84,52.85,4462.1,929.23,17389.87
45.83,52.86,4435.5,909.24,17087.95
45.87,52.87,4425.5,908.35,17153.64
45.84,53.05,4331.4,883.92,17059.62
45.85,53.15,4362.6,893.07,16541.69
45.85,52.66,4348.1,882.88,16790.7
45.88,53,4446.5,909.71,17022.91
45.87,53.01,4482.3,908.13,17544.03
45.83,53.72,4468.4,903.47,17475.84
45.86,54.04,4345.5,888.33,17199.49
45.87,54.15,4365.3,887,17062.52
45.88,54.09,4411.7,910.33,16991.56
45.88,53.84,4416.2,893.06,17885.27
45.88,54.38,4417.9,919.14,18171
45.84,54.36,4506.2,942.87,18888.59
45.84,54.71,4477,944.74,18389.08
45.86,54.22,4383.4,931.76,18576.47
45.86,54.14,4386.9,942.46,18502.77
45.85,53.09,4438.6,940.09,18679.53
45.86,53.3,4405.2,939.14,18253.39
45.85,53.8,4404.8,942.43,18058.49
45.86,53.23,4436.8,939.15,18785.66
45.83,53.85,4461.9,944.89,18791.03
45.87,53.82,4442,946.21,18889.68
45.87,53.31,4326,923.72,18498.96
45.88,53.43,4328.6,911.97,18165.5
45.88,53.91,4278.5,910.71,18084.6
45.87,53.63,4280.9,918.37,17776.66
45.88,53.77,4345.9,921.23,17920.93
45.88,53.6,4234.1,893.04,18059.55
45.88,54.28,4230,895.1,17538.37
45.88,53.94,4280,900.94,17892.15
45.88,54.3,4252.6,920.26,18275.03
45.88,54.66,4241,918.9,18600.26
45.88,54.57,4294,927.23,18528.51
45.87,54.66,4249.2,919.32,18378.73
45.88,54.7,4234.3,896.42,18178.05
45.87,54.84,4194.9,898.72,17979.41
45.87,54.34,4187,881.03,17862.27
45.88,54.66,4140.2,879.56,17721.07
45.87,55.11,4158.7,882.68,17790.59
45.87,55.04,4127.2,879.13,17708.42
45.88,54.95,4202.1,901.05,17254.63
45.88,54.8,4237.7,905.84,17885.73
45.86,55.09,4346.5,932.68,18258.66
45.88,55.21,4361.8,940.74,18361.87
45.88,55.05,4388.8,940.38,18805.66
45.86,55.27,4443.6,951.13,19502.37
45.86,55.42,4481.2,954.58,19501.73
45.87,55.52,4493.7,954.07,19248.17
45.86,55.31,4559.8,976.29,19817.7
45.85,55.63,4576.6,979.26,19982.79
45.85,55.58,4586.1,982.18,20251.62
45.86,55.6,4528.8,979.62,20624.54
45.86,55.32,4547.5,975.15,20135.5
45.87,55.19,4631.6,986.75,20234.08
45.84,56.37,4608.4,987.48,20573.33
45.85,56.4,4682.5,1002.63,20807.26
45.86,56.31,4671.4,1005.65,20796.43
45.85,56.6,4647.1,1002.72,20494.77
45.85,56.2,4690.5,997.08,20899.24
45.85,55.55,4731.6,1010.48,20375.37
45.85,55.43,4722.2,1007.1,20929.52
45.85,55.39,4671.3,994.35,21074.21
45.87,55.72,4716.8,1005.81,20435.24
45.85,55.88,4755.5,1012.73,20861.3
45.87,56.01,4714,1004.09,20893.33
45.85,55.85,4645,979.73,20137.65
