BIL,BWX,^FTSE,^GSPC,^HSI
45.87,55.82,4685.8,989.67,20306.27
45.85,56.23,4689.7,996.46,19954.23
45.86,56.41,4756.6,1007.37,20328.86
45.85,56.59,4850.9,1026.13,20199.02
45.85,56.62,4896.2,1025.57,20535.94
45.85,56.55,4916.8,1028,20435.24
45.86,56.39,4890.6,1028.12,20456.32
45.86,56.74,4869.4,1030.98,20242.75
45.87,56.54,4908.9,1028.93,20098.62
45.87,56.8,4908.9,1020.62,19724.19
45.84,56.29,4819.7,998.04,19872.3
45.88,56.47,4817.6,994.75,19522
45.88,56.7,4796.8,1003.24,19761.68
45.88,56.94,4851.7,1016.4,20318.62
45.88,57.54,4947.3,1025.39,21069.81
45.85,57.54,5004.3,1033.37,20851.04
45.86,57.45,4987.7,1044.14,21069.56
45.85,57.79,5011.5,1042.73,21161.42
45.85,58.13,5018.9,1049.34,20932.2
45.85,58.22,5042.1,1052.63,20866.37
45.85,58.33,5124.1,1068.76,21402.92
45.86,58.41,5164,1065.49,21768.51
45.85,58.18,5172.9,1068.3,21623.45
45.88,57.71,5134.4,1064.66,21472.85
45.85,58.43,5142.6,1071.66,21701.14
45.87,58.31,5139.4,1060.87,21595.52
45.85,57.85,5079.3,1050.78,21050.73
45.87,58.21,5082.2,1044.38,21024.4
45.88,58.39,5165.7,1062.98,20588.41
45.88,58.25,5159.7,1060.61,21013.17
45.88,58.43,5133.9,1057.08,20955.25
45.85,58.13,5047.8,1029.85,20955.25
45.85,58.36,4988.7,1025.21,20375.49
45.87,58.47,5024.3,1040.46,20429.07
45.85,58.64,5138,1054.72,20811.53
45.87,58.77,5108.9,1057.58,21241.59
45.85,59.26,5154.6,1065.48,21492.9
45.86,58.69,5161.9,1071.49,21499.44
45.86,58.99,5210.2,1076.19,21299.35
45.86,59.02,5154.2,1073.19,21467.36
45.85,59.14,5256.1,1092.02,21886.48
45.85,58.9,5223,1096.56,21999.08
45.87,58.68,5190.2,1087.68,21929.9
45.86,59.1,5281.5,1097.91,22200.46
45.85,59.13,5243.4,1091.06,22384.96
45.85,59.15,5257.9,1081.4,22318.11
45.85,59.2,5207.4,1092.91,22210.52
45.85,58.93,5242.6,1079.6,22589.73
45.85,58.4,5191.7,1066.95,22589.73
45.85,58.48,5201,1063.41,22169.59
45.85,58.28,5080.4,1042.63,21761.58
45.86,58.44,5137.7,1066.11,21264.99
45.88,58.5,5044.6,1036.19,21752.87
45.88,58.48,5104.5,1042.88,21620.19
45.88,58.26,5037.2,1045.41,21240.06
45.87,58.49,5107.9,1046.5,21614.77
45.87,58.68,5125.6,1066.63,21479.08
45.88,58.72,5142.7,1069.3,21829.72
45.88,59.33,5235.2,1093.08,22207.55
45.85,59.4,5230.6,1093.01,22268.16
45.85,59.58,5266.8,1098.51,22627.21
45.85,58.87,5276.5,1087.24,22397.57
45.85,59.47,5296.4,1093.48,22553.63
45.85,59.72,5382.7,1109.3,22943.98
45.85,59.51,5345.9,1110.32,22914.15
45.85,59.6,5342.1,1109.8,22840.33
45.85,59.54,5267.7,1094.9,22643.16
45.85,59.3,5251.4,1091.38,22455.84
45.85,59.58,5355.5,1106.24,22771.39
45.85,59.65,5324,1105.65,22423.14
45.85,60.23,5364.8,1110.63,22611.8
45.86,59.91,5245.7,1091.49,21134.5
45.86,60.27,5190.7,1095.63,21821.5
45.86,60.61,5312.2,1108.86,22113.15
45.85,60.48,5327.4,1109.24,22289.57
45.85,60.16,5313,1099.92,22553.87
45.87,59.28,5322.4,1105.98,22498.15
45.85,59.35,5310.7,1103.25,22324.96
45.85,59.15,5223.1,1091.94,22060.52
45.87,59.28,5203.9,1095.95,21741.76
45.85,59.08,5244.4,1102.35,21700.04
45.85,58.51,5261.6,1106.41,21902.11
45.84,58.91,5315.3,1114.11,22085.75
45.84,58.41,5285.8,1107.93,21813.92
45.85,58.23,5320.3,1109.18,21611.74
45.85,57.69,5217.6,1096.08,21347.63
45.85,57.56,5196.8,1102.47,21175.88
45.85,57.22,5294,1114.05,20948.1
45.85,57.09,5328.7,1118.02,21092.04
45.85,57.33,5372.4,1120.59,21328.74
45.86,57.2,5402.4,1126.48,21517
45.85,57.37,5402.4,1127.78,21480.22
45.85,56.82,5437.6,1126.2,21499.44
45.86,56.77,5397.9,1126.42,21496.62
45.87,56.83,5412.9,1115.1,21872.5
45.85,56.99,5500.3,1132.99,21823.28
45.84,57.26,5522.5,1136.52,22279.58
45.84,57.16,5530,1137.14,22416.67
45.84,56.83,5526.7,1141.69,22269.45
45.84,57.16,5534.2,1144.98,22296.75
45.84,57.56,5538.1,1146.98,22411.52
45.84,57.59,5498.7,1136.22,22326.64
45.86,57.78,5473.5,1145.68,21748.6
45.85,57.85,5498.2,1148.46,21716.95
45.85,57.77,5455.4,1136.03,21654.16
45.85,57.53,5513.1,1150.23,21677.98
45.85,56.66,5420.8,1138.04,21286.17
45.85,56.93,5335.1,1116.48,20862.67
45.85,56.97,5303,1091.76,20726.18
45.86,56.88,5260.3,1096.78,20598.55
45.86,56.92,5276.9,1092.17,20109.33
45.87,56.66,5217.5,1097.5,20033.07
45.86,56.46,5145.7,1084.53,20356.37
45.87,56,5188.5,1073.87,20121.99
45.86,55.94,5247.4,1089.19,20243.75
45.85,56.18,5283.3,1103.32,20272.18
45.87,56,5253.2,1097.28,20722.08
45.87,55.67,5139.3,1063.11,20341.64
45.87,55.25,5060.9,1066.19,19665.08
45.87,55.27,5092.3,1056.74,19550.89
45.87,55.75,5111.8,1070.52,19790.28
45.87,55.73,5132,1068.13,19922.22
45.87,55.82,5161.5,1078.47,20290.69
45.87,55.66,5142.5,1075.51,20268.69
45.84,55.83,5276.6,1099.51,20534.01
45.86,55.79,5325.1,1106.75,20422.15
45.84,55.56,5358.2,1109.17,19894.02
45.86,55.84,5352.1,1108.01,20377.27
45.84,55.88,5315.1,1094.6,20623
45.86,56.08,5342.9,1105.24,20467.74
45.86,56.07,5278.2,1102.94,20399.57
45.86,55.97,5354.5,1104.49,20608.7
45.84,55.62,5405.9,1115.71,21056.93
45.85,55.9,5484.1,1118.31,20906.11
45.84,56.2,5533.2,1118.79,20876.79
45.84,55.9,5527.2,1122.97,20575.78
45.84,55.86,5599.8,1138.7,20787.97
45.84,55.99,5606.7,1138.5,21196.87
45.84,55.82,5602.3,1140.45,21207.55
45.85,55.94,5640.6,1145.61,21208.29
45.84,56.16,5617.3,1150.24,21228.2
45.84,56.47,5625.7,1149.99,21209.74
45.84,56.5,5593.9,1150.51,21079.1
45.84,56.78,5620.4,1159.46,21022.93
45.84,57.02,5644.6,1166.21,21384.49
45.84,56.73,5642.6,1165.83,21330.67
45.84,56.49,5650.1,1159.9,21370.82
45.85,56.42,5644.5,1165.81,20933.25
45.85,56.5,5673.6,1174.17,20987.78
45.84,55.84,5677.9,1167.72,21008.62
45.86,55.27,5727.7,1165.73,20778.55
45.86,55.44,5703,1166.59,21053.11
45.84,55.64,5710.7,1173.22,21237.43
45.84,55.75,5672.3,1173.27,21374.79
45.86,55.96,5679.6,1169.43,21239.35
45.86,55.98,5744.9,1178.1,21537
45.84,55.69,5744.9,1187.44,21537
45.84,55.59,5780.4,1189.44,21537
45.84,55.54,5762.1,1182.45,21928.77
45.84,55.5,5712.7,1186.44,21867.04
45.84,55.64,5771,1194.37,22208.5
45.84,55.88,5777.7,1196.48,22138.17
45.84,56.09,5761.7,1197.3,22103.53
45.84,56.16,5796.3,1210.65,22121.43
45.84,55.83,5825,1211.67,22157.82
45.84,55.72,5744,1192.13,21865.26
45.85,55.7,5727.9,1197.52,21405.17
45.84,55.88,5783.7,1207.17,21623.38
45.84,55.74,5723.4,1205.94,21510.93
45.84,55.29,5665.3,1208.67,21454.94
45.84,55.3,5723.7,1217.28,21244.49
45.85,55.33,5753.9,1212.05,21587.06
45.84,54.85,5603.5,1183.71,21261.79
45.85,54.45,5586.6,1191.36,20949.4
45.85,54.66,5617.8,1206.78,20778.92
45.84,55.15,5553.3,1186.69,21108.59
45.85,54.72,5553.3,1202.26,20811.36
45.84,54.33,5411.1,1173.6,20763.05
45.85,53.61,5341.9,1165.87,20327.54
45.86,52.97,5261,1128.15,20133.41
45.86,53.11,5123,1110.88,19920.29
45.86,53.78,5387.4,1159.73,20426.64
45.86,53.91,5334.2,1155.79,20146.51
45.86,53.69,5383.5,1171.67,20212.49
45.85,53.29,5433.7,1157.44,20422.46
45.86,53.05,5262.9,1135.68,20145.43
45.86,52.78,5262.5,1136.94,19715.2
45.85,52.38,5307.3,1120.8,19944.94
45.86,52.97,5158.1,1115.05,19578.98
45.86,53.25,5073.1,1071.59,19545.83
45.86,53.17,5069.6,1073.65,19667.76
45.86,53.23,4940.7,1074.03,18985.5
45.87,52.62,5038.1,1067.95,19196.45
45.85,52.92,5195.2,1103.06,19431.37
45.86,53.14,5188.4,1089.41,19766.71
45.86,53.38,5163.3,1070.71,19496.95
45.87,52.89,5151.3,1098.38,19471.8
45.85,52.59,5211.2,1102.83,19786.71
45.87,52.61,5126,1064.88,19780.07
45.86,52.26,5069.1,1050.47,19378.15
45.87,52.49,5028.2,1062,19487.48
45.87,52.65,5085.9,1055.69,19621.24
45.87,52.86,5132.5,1086.84,19632.7
45.87,52.59,5163.7,1091.6,19872.38
45.85,53.02,5202.1,1089.63,20051.91
45.85,53.11,5217.8,1115.23,20062.15
45.85,53.54,5253.9,1116.04,20138.4
45.86,53.58,5250.8,1117.51,20286.71
45.85,53.49,5299.1,1113.2,20912.18
45.86,53.79,5247,1095.31,20819.08
45.86,53.78,5178.5,1092.04,20856.61
45.86,53.49,5100.2,1073.69,20733.49
45.86,53.89,5046.5,1076.76,20690.79
45.86,53.7,5071.7,1074.57,20726.68
45.86,53.49,4914.2,1041.24,20248.9
45.87,53.75,4916.9,1030.71,20128.99
45.86,54.28,4805.8,1027.37,20128.99
45.86,54.5,4838.1,1022.58,19905.32
45.85,54.59,4965,1028.06,20084.12
45.85,54.94,5014.8,1060.27,19857.07
45.86,54.87,5105.5,1070.25,20050.56
45.85,54.79,5132.9,1077.96,20378.66
45.86,54.55,5167,1078.75,20467.43
45.86,55.15,5271,1095.34,20431.06
45.86,55.08,5253.5,1095.17,20560.81
45.86,55.73,5211.3,1096.48,20255.62
45.86,55.92,5158.9,1064.88,20250.16
45.85,56.15,5148.3,1071.25,20090.95
45.85,55.97,5139.5,1083.48,20264.59
45.85,55.89,5214.6,1069.59,20487.23
45.85,55.86,5313.8,1093.67,20589.7
45.86,55.88,5312.6,1102.66,20815.33
45.84,56.29,5351.1,1115.01,20839.91
45.84,56.29,5365.7,1113.84,20973.39
45.85,55.78,5319.7,1106.13,21091.18
45.84,56.81,5314,1101.53,21093.82
45.85,57.03,5258,1101.6,21029.81
45.84,57.2,5397.1,1125.86,21412.79
45.84,58.17,5396.5,1120.46,21457.66
45.84,58.07,5386.2,1127.24,21549.88
45.84,58.15,5365.8,1125.81,21551.72
45.84,58.5,5332.4,1121.64,21678.8
45.84,58.37,5410.5,1127.79,21801.59
45.85,57.77,5376.4,1121.06,21473.6
45.86,57.23,5245.2,1089.47,21294.54
45.86,57.1,5266.1,1083.61,21105.71
45.86,56.32,5275.4,1079.25,21071.57
45.85,57.09,5276.1,1079.38,21112.12
45.86,57.21,5350.6,1092.54,21137.43
45.85,57.76,5302.9,1094.16,21022.73
45.85,57.62,5211.3,1075.63,21072.46
45.86,57.06,5195.3,1071.69,20981.82
45.85,56.9,5234.8,1067.36,20889.01
45.85,57.19,5156,1051.87,20658.71
45.86,57.56,5109.4,1055.33,20634.98
45.85,57.85,5155.8,1047.22,20612.06
45.85,57.78,5201.6,1064.59,20597.35
45.86,57.88,5201.6,1048.92,20737.22
45.85,58.01,5225.2,1049.33,20536.49
45.85,57.83,5366.4,1080.29,20623.83
45.86,57.93,5371,1090.1,20868.92
45.86,57.9,5428.2,1104.51,20971.5
45.85,57.77,5407.8,1091.84,21401.79
45.85,57.32,5429.7,1098.87,21088.86
45.85,57.13,5494.2,1104.18,21167.27
45.85,56.49,5501.6,1109.55,21257.39
45.85,57.87,5565.5,1121.9,21658.35
45.86,58.39,5567.4,1121.1,21696.04
45.86,57.65,5555.6,1125.07,21725.64
45.86,58.01,5540.1,1124.66,21691.45
45.85,57.63,5508.5,1125.59,21970.86
45.85,57.54,5602.5,1142.71,21977.34
45.85,58.13,5576.2,1139.78,22002.59
45.85,58.84,5551.9,1134.28,22047.71
45.86,59.4,5598.5,1148.67,22119.43
45.86,59.74,5573.4,1142.16,22340.84
45.85,59.99,5578.4,1147.7,22109.95
45.85,59.92,5569.3,1144.73,22378.67
45.85,59.96,5548.6,1141.2,22358.17
45.86,60.2,5556,1137.03,22618.66
45.85,60.84,5635.8,1160.75,22639.14
45.85,61.44,5681.4,1159.97,22880.41
45.85,61.37,5662.1,1158.06,22884.32
45.85,61.55,5657.6,1165.15,22944.18
45.85,61.59,5672.4,1165.32,23207.31
45.85,61.41,5661.6,1169.77,23121.7
45.85,61.49,5747.4,1178.1,23457.69
45.86,62.04,5727.2,1173.81,23852.17
45.85,61.56,5703.4,1176.19,23757.63
45.86,61.57,5742.5,1184.71,23469.38
45.85,60.42,5703.9,1165.9,23763.73
45.85,61.15,5728.9,1178.17,23556.5
45.85,61.01,5757.9,1180.26,23649.48
45.86,61.14,5741.4,1183.08,23517.54
45.85,61.4,5752,1185.62,23627.91
45.86,60.87,5707.3,1185.64,23601.24
45.86,60.38,5646,1182.45,23164.58
45.85,60.89,5677.9,1183.78,23210.86
45.86,61.24,5675.2,1183.26,23096.32
45.86,61.14,5694.6,1184.38,23652.94
45.84,61.47,5757.4,1193.57,23671.42
45.85,61.84,5749,1197.96,24144.67
45.85,62.26,5862.8,1221.06,24535.63
45.85,61.68,5875.4,1225.85,24876.82
45.85,61.37,5850,1223.25,24964.37
45.85,60.72,5875.2,1213.4,24710.6
45.85,60.57,5816.9,1218.71,24500.61
45.84,60.24,5815.2,1213.54,24700.3
45.86,60.04,5796.9,1199.21,24222.58
45.86,59.39,5820.4,1197.75,24027.18
45.86,58.79,5681.9,1178.34,23693.02
45.86,58.96,5692.6,1178.59,23214.46
45.85,59.18,5768.7,1196.69,23637.39
45.85,59.14,5732.8,1199.73,23605.71
45.85,59.36,5680.8,1197.84,23524.02
45.85,58.62,5581.3,1180.73,22896.14
45.86,58.47,5657.1,1198.35,23023.86
45.86,57.93,5668.7,1189.4,22877.25
45.86,56.89,5551,1187.76,23166.22
45.86,57.05,5528.3,1180.55,23007.99
45.85,57.15,5642.5,1206.07,23249.8
45.85,57.67,5767.6,1221.53,23448.78
45.86,58.2,5745.3,1224.71,23320.52
45.85,58.15,5770.3,1223.12,23237.69
45.85,57.58,5808.5,1223.75,23428.15
45.85,57.29,5794.5,1228.28,23092.52
45.86,57.27,5808,1233,23171.8
45.86,57.27,5813,1240.4,23162.91
45.86,57.92,5860.8,1240.46,23317.61
45.86,57.41,5891.2,1241.59,23431.19
45.85,57.04,5882.2,1235.23,22975.35
45.85,57.25,5881.1,1242.87,22668.78
45.86,57.33,5871.8,1243.91,22714.85
45.86,57.32,5891.6,1247.08,22639.08
45.86,57.19,5951.8,1254.6,22993.86
45.85,57.33,5983.5,1258.84,23045.19
45.85,57.54,5996.1,1256.77,22902.97
45.85,57.58,6008.9,1257.54,22833.8
45.86,57.63,6008.9,1258.51,22621.73
45.85,57.88,5996.4,1259.78,22969.3
45.86,57.95,5971,1257.88,22999.34
45.85,58.46,5899.9,1257.64,23035.45
45.86,58.44,5899.9,1271.87,23436.05
45.86,58.16,6013.9,1270.2,23668.48
45.86,57.33,6043.9,1276.56,23757.82
45.86,56.97,6019.5,1273.85,23786.3
45.85,56.72,5984.3,1271.5,23686.63
45.86,57.01,5956.3,1269.75,23527.26
45.86,56.97,6014,1274.48,23760.34
45.85,57.37,6050.7,1285.96,24125.61
45.85,57.89,6023.9,1283.76,24238.98
45.85,57.94,6002.1,1293.24,24283.23
45.85,58.04,6056.4,1295.02,24153.98
45.86,58.3,5976.7,1281.92,24419.62
45.86,58.02,5867.9,1280.26,24003.7
45.85,58.43,5896.3,1283.35,23876.86
45.85,58.82,5943.9,1290.84,23801.78
45.86,58.74,5917.7,1291.18,23788.83
45.85,58.66,5969.2,1296.63,23843.24
45.86,58.7,5965.1,1299.54,23779.62
45.85,58.52,5881.4,1276.34,23617.02
45.85,58.94,5862.9,1286.12,23447.34
45.85,59.36,5957.8,1307.59,23482.95
45.85,59.25,6000.1,1304.03,23908.96
45.85,58.51,6051,1319.05,23553.59
45.85,58.35,6091.3,1324.57,23484.3
45.86,58.08,6052.3,1320.88,23164.03
45.85,57.72,6020,1321.87,22708.62
45.85,57.73,6062.9,1329.15,22828.92
45.85,57.68,6060.1,1332.32,23121.06
45.86,57.86,6037.1,1328.01,22899.78
45.86,58.17,6085.3,1336.32,23156.97
45.86,58.62,6087.4,1340.43,23301.84
45.85,58.85,6083,1343.01,23595.24
45.85,58.96,5996.8,1315.44,22990.81
45.86,58.96,5923.5,1307.4,22906.9
45.86,59,5920,1306.1,22601.04
45.86,59.08,6001.2,1319.88,23012.37
45.85,59.33,5994,1327.22,23338.02
45.85,59.25,5935.8,1306.33,23396.42
45.86,59.7,5914.9,1308.44,23048.66
45.85,59.15,6005.1,1330.97,23122.42
45.86,59.59,5990.4,1321.15,23408.86
45.85,59.48,5973.8,1310.13,23313.19
45.85,59.04,5974.8,1321.82,23711.7
45.85,59.27,5937.3,1320.02,23810.11
45.85,58.92,5845.3,1295.11,23614.89
45.86,59.45,5828.7,1304.28,23249.78
45.86,60.04,5775.2,1296.39,23345.88
45.87,59.94,5695.3,1281.87,22678.25
45.87,60.14,5598.2,1256.88,22700.88
45.87,60.24,5696.1,1273.72,22284.43
45.87,60.5,5718.1,1279.21,22300.23
45.87,60.59,5786.1,1298.38,22685.22
45.85,60.51,5762.7,1293.77,22857.9
45.86,60.5,5795.9,1297.54,22825.4
45.85,60.44,5880.9,1309.66,22915.28
45.85,60.13,5900.8,1313.8,23158.67
45.86,60.05,5904.5,1310.19,23068.19
45.85,59.86,5932.2,1319.44,23060.36
45.86,59.84,5948.3,1328.26,23451.43
45.85,59.83,5908.8,1325.83,23527.52
45.85,59.81,6009.9,1332.41,23801.9
45.85,59.87,6017,1332.87,24150.58
45.85,59.56,6007.1,1332.63,24150.58
45.85,59.9,6041.1,1335.54,24285.05
45.86,59.79,6007.4,1333.51,24281.8
45.85,59.98,6055.8,1328.17,24396.07
45.85,60.05,6053.4,1324.46,24303.07
45.86,60.45,5964.5,1314.16,23976.37
45.86,60.36,6010.4,1314.41,24135.03
45.85,60.42,5963.8,1314.52,24014
45.86,60.54,5996,1319.68,24008.07
45.85,60.19,5870.1,1305.14,23830.31
45.85,60.53,5896.9,1312.62,23520.62
45.85,61.05,6022.3,1330.36,23896.1
45.85,61.44,6018.3,1337.38,24138.31
45.85,61.48,6018.3,1335.25,24138.31
45.85,61.79,6069.4,1347.24,24007.38
45.85,62.21,6068.2,1355.66,23892.84
45.85,62.51,6069.9,1360.48,23805.63
45.85,62.75,6069.9,1363.61,23720.81
45.85,62.79,6069.9,1361.22,23720.81
45.85,62.52,6082.9,1356.62,23633.25
45.87,62.54,5984.1,1347.32,23315.24
45.87,61.96,5920,1335.1,23261.61
45.87,61.64,5976.8,1340.2,23159.14
45.87,61.67,5942.7,1346.29,23336
45.87,61.36,5976,1342.08,23291.8
45.87,61.24,5945,1348.65,23073.76
45.86,60.87,5925.9,1337.77,23276.27
45.86,61.1,5923.7,1329.47,22960.63
45.86,60.97,5861,1328.98,22901.08
45.85,60.93,5923.5,1340.68,23011.14
45.87,61.25,5956,1343.6,23163.38
45.86,60.91,5948.5,1333.27,23199.39
45.86,60.65,5835.9,1317.37,22711.02
45.86,60.79,5858.4,1316.28,22730.78
45.86,60.81,5870.1,1320.47,22747.28
45.86,61.01,5881,1325.69,22900.79
45.86,61.64,5938.9,1331.1,23118.07
45.86,61.9,5990,1345.2,23684.13
45.85,61.64,5928.6,1314.55,23626.43
45.85,62.17,5847.9,1312.94,23253.84
45.85,62.67,5855,1300.16,22949.56
45.86,62.81,5864.7,1284.94,22868.67
